category,domain,canonical_id,label,score,detector_hash
bottle,dark,bottle/broken_large/014,1,0.5414241552352905,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/broken_large/015,1,0.5230796933174133,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/broken_large/016,1,0.5662837624549866,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/broken_large/017,1,0.4831082224845886,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/broken_large/018,1,0.5950824618339539,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/broken_large/019,1,0.5292535424232483,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/broken_small/000,1,0.552064836025238,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/broken_small/001,1,0.4941278100013733,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/broken_small/002,1,0.4986036419868469,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/broken_small/003,1,0.4720447063446045,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/broken_small/004,1,0.5276291966438293,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/broken_small/005,1,0.5250244140625,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/broken_small/006,1,0.5383685231208801,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/broken_small/007,1,0.4245888292789459,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/broken_small/008,1,0.4477384388446808,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/broken_small/009,1,0.46437788009643555,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/broken_small/010,1,0.5573611259460449,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/broken_small/011,1,0.4582500457763672,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/broken_small/012,1,0.49681851267814636,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/broken_small/013,1,0.5911576747894287,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/broken_small/014,1,0.5179510116577148,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/broken_small/015,1,0.5352479815483093,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/broken_small/016,1,0.5082921385765076,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/broken_small/017,1,0.5487228035926819,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/broken_small/018,1,0.4809056520462036,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/broken_small/019,1,0.47550827264785767,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/broken_small/020,1,0.5729146003723145,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/broken_small/021,1,0.49983999133110046,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/contamination/000,1,0.5701162815093994,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/contamination/001,1,0.5214363932609558,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/contamination/002,1,0.487870991230011,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/contamination/003,1,0.5140013098716736,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/contamination/004,1,0.44372114539146423,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/contamination/005,1,0.48933374881744385,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/contamination/006,1,0.4715559184551239,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/contamination/007,1,0.4969933331012726,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/contamination/008,1,0.5871608257293701,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/contamination/009,1,0.5286203622817993,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/contamination/010,1,0.5237941145896912,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/contamination/011,1,0.4729905426502228,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/contamination/012,1,0.5426899790763855,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/contamination/013,1,0.5386384129524231,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/contamination/014,1,0.49507981538772583,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/contamination/015,1,0.49632152915000916,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/contamination/016,1,0.4988262951374054,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/contamination/017,1,0.4942231774330139,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/contamination/018,1,0.4955819845199585,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/contamination/019,1,0.4919281303882599,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/contamination/020,1,0.5754978656768799,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/good/000,0,0.5749223828315735,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/good/001,0,0.4989699423313141,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/good/002,0,0.4685198962688446,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/good/003,0,0.4876193106174469,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/good/004,0,0.5086031556129456,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/good/005,0,0.5106961727142334,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/good/006,0,0.5739076733589172,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/good/007,0,0.5376174449920654,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/good/008,0,0.5349400043487549,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/good/009,0,0.49710920453071594,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/good/010,0,0.5459357500076294,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/good/011,0,0.48986101150512695,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/good/012,0,0.5696146488189697,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/good/013,0,0.4643392860889435,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/good/014,0,0.4837871789932251,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/good/015,0,0.522494912147522,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/good/016,0,0.4525178074836731,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/good/017,0,0.5450503826141357,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/good/018,0,0.5332125425338745,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,dark,bottle/good/019,0,0.46952056884765625,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_large/000,1,0.40912705659866333,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_large/001,1,0.4152282178401947,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_large/002,1,0.43532615900039673,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_large/003,1,0.5407639741897583,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_large/004,1,0.394039124250412,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_large/005,1,0.39467573165893555,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_large/006,1,0.42309778928756714,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_large/007,1,0.4177965223789215,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_large/008,1,0.42547693848609924,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_large/009,1,0.4156818389892578,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_large/010,1,0.513081967830658,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_large/011,1,0.41098541021347046,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_large/012,1,0.39897623658180237,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_large/013,1,0.4093676805496216,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_large/014,1,0.3895525634288788,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_large/015,1,0.38799330592155457,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_large/016,1,0.4587300419807434,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_large/017,1,0.4468647241592407,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_large/018,1,0.4787832200527191,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_large/019,1,0.36505573987960815,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_small/000,1,0.4379640817642212,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_small/001,1,0.36707672476768494,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_small/002,1,0.3601890504360199,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_small/003,1,0.38972997665405273,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_small/004,1,0.40820929408073425,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_small/005,1,0.39592307806015015,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_small/006,1,0.5278518199920654,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_small/007,1,0.35009077191352844,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_small/008,1,0.3699585199356079,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_small/009,1,0.3779863119125366,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_small/010,1,0.4284992516040802,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_small/011,1,0.3767642080783844,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_small/012,1,0.5033687353134155,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_small/013,1,0.501049816608429,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_small/014,1,0.3978064954280853,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_small/015,1,0.4019225537776947,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_small/016,1,0.3736197054386139,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_small/017,1,0.428335040807724,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_small/018,1,0.4502555727958679,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_small/019,1,0.42433199286460876,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_small/020,1,0.44121253490448,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/broken_small/021,1,0.3652195334434509,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/contamination/000,1,0.47667181491851807,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/contamination/001,1,0.38206982612609863,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/contamination/002,1,0.44317740201950073,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/contamination/003,1,0.41074657440185547,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/contamination/004,1,0.393800288438797,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/contamination/005,1,0.35613444447517395,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/contamination/006,1,0.34879210591316223,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/contamination/007,1,0.3153984844684601,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/contamination/008,1,0.42480048537254333,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/contamination/009,1,0.39241692423820496,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/contamination/010,1,0.38546815514564514,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/contamination/011,1,0.4507354199886322,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/contamination/012,1,0.4211714565753937,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/contamination/013,1,0.41805973649024963,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/contamination/014,1,0.3690012991428375,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/contamination/015,1,0.4193595051765442,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/contamination/016,1,0.4200158715248108,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/contamination/017,1,0.4458421468734741,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/contamination/018,1,0.41858264803886414,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/contamination/019,1,0.3562237322330475,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/contamination/020,1,0.3760712742805481,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/good/000,0,0.46844354271888733,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/good/001,0,0.35788121819496155,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/good/002,0,0.37965819239616394,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/good/003,0,0.37879955768585205,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/good/004,0,0.36028221249580383,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/good/005,0,0.4049007296562195,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/good/006,0,0.4433680772781372,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/good/007,0,0.372233510017395,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/good/008,0,0.35758471488952637,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/good/009,0,0.37787118554115295,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/good/010,0,0.4033448100090027,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/good/011,0,0.35771235823631287,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/good/012,0,0.41884326934814453,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/good/013,0,0.40120571851730347,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/good/014,0,0.3539026379585266,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/good/015,0,0.3585786521434784,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/good/016,0,0.3552457392215729,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/good/017,0,0.4434940218925476,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/good/018,0,0.37108689546585083,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,mirnetv2,bottle/good/019,0,0.4085993766784668,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,icra,bottle/broken_large/000,1,0.3833421468734741,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,icra,bottle/broken_large/001,1,0.34119608998298645,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,icra,bottle/broken_large/002,1,0.40118303894996643,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,icra,bottle/broken_large/003,1,0.5106413960456848,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,icra,bottle/broken_large/004,1,0.37124696373939514,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,icra,bottle/broken_large/005,1,0.3359489142894745,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,icra,bottle/broken_large/006,1,0.35763925313949585,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,icra,bottle/broken_large/007,1,0.34618377685546875,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,icra,bottle/broken_large/008,1,0.3851880431175232,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,icra,bottle/broken_large/009,1,0.3665861189365387,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,icra,bottle/broken_large/010,1,0.41870373487472534,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,icra,bottle/broken_large/011,1,0.33706098794937134,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,icra,bottle/broken_large/012,1,0.31844550371170044,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,icra,bottle/broken_large/013,1,0.38002800941467285,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,icra,bottle/broken_large/014,1,0.3421532213687897,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,icra,bottle/broken_large/015,1,0.3420363664627075,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,icra,bottle/broken_large/016,1,0.444783478975296,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,icra,bottle/broken_large/017,1,0.40318095684051514,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,icra,bottle/broken_large/018,1,0.40633365511894226,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
bottle,icra,bottle/broken_large/019,1,0.3019353449344635,5368ac52541f26ba477615354f5e08c9d153fa7b3faf938e8ef4afffb2d8f0b6
